statute_id,type,year,has_enacted,has_consolidated,n_effects,n_effect_feed_pages,enacted_url,current_url,enacted_source_status,oracle_source_status,enacted_source_size,oracle_source_size,enacted_source_sha256,oracle_source_sha256
ukpga/1882/50,ukpga,1882,True,True,1,1,https://www.legislation.gov.uk/ukpga/1882/50/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1882/50/data.xml,available,available,665611,215569,6b74719ed6e5fbd2efb00832149fc98b977a890ff8b1258729ee444264ad1706,4b0c13fc255858954601cb31fe44af9f7505013f187b4efb4d9448c72961d9f6
ukpga/1891/39,ukpga,1891,True,True,3,3,https://www.legislation.gov.uk/ukpga/1891/39/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1891/39/data.xml,available,available,593363,273511,780c38635ac5948e9d28fcd1d10481c56826f40a75f410f36b8b53e83a91a8e6,7e48517d590ce937132554690c95c58b34bb32b3fb7176bb3d8865d6eea26285
ukpga/1903/37,ukpga,1903,True,True,1,1,https://www.legislation.gov.uk/ukpga/1903/37/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1903/37/data.xml,available,available,241327,241327,d8faab019c87da1b92b0545f07022ac44855286e1bdfe4d207899434e5cb3a3e,d8faab019c87da1b92b0545f07022ac44855286e1bdfe4d207899434e5cb3a3e
ukpga/1910/8,ukpga,1910,True,True,1,1,https://www.legislation.gov.uk/ukpga/1910/8/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1910/8/data.xml,available,available,513057,69161,d7d7ba52afc642d02eb6de0d27e78c8dd597538ef3821c1c35691d1e7491048a,ad7adcb641ba80a84c71411bb2362f68ace84981a27a4c4dd4b7b9da5dafa662
ukpga/1924/27,ukpga,1924,True,True,3,3,https://www.legislation.gov.uk/ukpga/1924/27/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1924/27/data.xml,available,available,206110,368958,0fd7d329571b039f49302c5b0ce5c5969184cae9304902368ddbfdf80a0244c6,73e22e0b4ba40a09f799595f43335e009d39a540ca5b0f609fbcb3387be584c3
ukpga/1932/9,ukpga,1932,True,True,1,1,https://www.legislation.gov.uk/ukpga/1932/9/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1932/9/data.xml,available,available,1189754,491478,22f21d90e7618a9eb6c3b4d29ef7c12b22c7c8931934e1988b946944361d6d86,323319674572147d1ebe5bf9c76dc9cef12e6edfcfdc2a59a16afe7ca1ba4e63
ukpga/1933/12,ukpga,1933,True,True,7,7,https://www.legislation.gov.uk/ukpga/1933/12/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1933/12/data.xml,available,available,99567,1119732,4c016102d3490253efb169bf7b12d4affea63a9031ddf608bb9e5423a9431e3a,1a60a33790098a94ec1e7f7712369b31921cb69a8d1b1d1fd9686c04843f8d2e
ukpga/1949/88,ukpga,1949,True,True,5,5,https://www.legislation.gov.uk/ukpga/1949/88/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1949/88/data.xml,available,available,198719,1159664,7c2f8c58d600b560b0023ce1b3dfcb18db7f2c961735fe30183953553c45a06e,6843fbd6005f7f33a7378b02a04a17f6b5a281aee525f7be8112a846836558df
ukpga/1951/65,ukpga,1951,True,True,3,3,https://www.legislation.gov.uk/ukpga/1951/65/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1951/65/data.xml,available,available,439002,783700,f661a8a82b2b3f5da2058a99b481a32e64f5e3aedb28ffa2f208284986d27b09,771bb6f9ba2189775e7ff14cf7c415a8f63ba052cd80ab3bea64ee28e4229775
ukpga/1953/20,ukpga,1953,True,True,6,6,https://www.legislation.gov.uk/ukpga/1953/20/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1953/20/data.xml,available,available,269506,731684,0519d62c3ae3ef0f556699f6ad5b8f44a23a90b3581b0118d78d292c680d06a0,56ec148131bc0b3da383d7db3b892c7ffedcec580ff2e5d7ff86e792ed208db8
ukpga/1962/46,ukpga,1962,True,True,5,5,https://www.legislation.gov.uk/ukpga/1962/46/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1962/46/data.xml,available,available,983488,1056952,2390728842daa1903109a31a49ce1abd2377f709ce5c782febbc19a90e898b10,4ce0fd7dfac669cc8fab432fcb927d6ea492b9f7e9d4fd02b737eda42d8a4efd
ukpga/1968/27,ukpga,1968,True,True,10,10,https://www.legislation.gov.uk/ukpga/1968/27/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1968/27/data.xml,available,available,312704,1225951,6a61d04d8daa205e401e75fb8de26cc1efd77953d9c7f8cde9579c783c8a9289,10f46edcd84ae83317deba6e4d38cfe10f3a856cd13b33a871744dfd8feb03d9
ukpga/1970/35,ukpga,1970,True,True,5,5,https://www.legislation.gov.uk/ukpga/1970/35/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1970/35/data.xml,available,available,269785,827221,d0a4c1f99d238c44e44958537cad38561e00a29ba41e16c485ae0d134690f4d8,07f0b63fb611c87b324a70d8abc027173fc91e757eff29ed0e3108434d9671d0
ukpga/1970/9,ukpga,1970,True,True,66,66,https://www.legislation.gov.uk/ukpga/1970/9/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1970/9/data.xml,available,available,935166,5698368,65d610d5180fc3a7c5bf3a2eb77f767ee3a5172d09abda465f92c6cb8c676799,f8f098b33cadd82cb94066155e56d8a326dd25d9f38c9758aafa8e0f14f7b63f
ukpga/1978/29,ukpga,1978,True,True,25,25,https://www.legislation.gov.uk/ukpga/1978/29/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1978/29/data.xml,available,available,814528,3959907,074079e7854ae1e85e6c0ba360301d81bd40b1ee861d2c9bcc215905f3146411,d66fcc5c2aa32bbdcaf433fe92283759a53daf57e7fe114b44ac21ee819ca396
ukpga/1987/22,ukpga,1987,True,True,5,5,https://www.legislation.gov.uk/ukpga/1987/22/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1987/22/data.xml,available,available,699931,1315684,244e342a91dbb71fcc714fcaa6512d80ecadf887ed5edc0be3726486b6173653,41fc2134b39ab0f5d1caea43b72fe6d8b47d7e7446c1c29b825fc866ba8b1530
ukpga/1984/51,ukpga,1984,True,True,21,21,https://www.legislation.gov.uk/ukpga/1984/51/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1984/51/data.xml,available,available,1309869,3636517,f3ae4d9a1ef09ff5b93c6768ef274c9cbd372da4c0975e133bdfc29cc7e68352,d3175268c70830815b90e9e6cc49ca47701652f68b97e6ee50809d3393d00088
ukpga/1996/61,ukpga,1996,True,True,5,5,https://www.legislation.gov.uk/ukpga/1996/61/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1996/61/data.xml,available,available,1312348,1741237,42b8bb8a6eedea8fae80365a5c0d036b8c18335208ef3b4c0deb9a8b9b616e42,ebfa35fc8767a89679509ff393726b1a98e29b67a955c7cadc608b01eea61970
ukpga/2007/21,ukpga,2007,True,True,5,5,https://www.legislation.gov.uk/ukpga/2007/21/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2007/21/data.xml,available,available,316588,549666,e04b780522aa3be11e011efd36c0344151d56690709ba5a04acd20f47b18200b,98ebf11034decb31d18ef22c1c76e7418c39c6fd0c783be170ec11c151904f82
ukpga/2010/25,ukpga,2010,True,True,5,5,https://www.legislation.gov.uk/ukpga/2010/25/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2010/25/data.xml,available,available,585875,783612,38c21002f223134c358e8ff8eadab5513fa5e4c75cfc66de7a3d8a35548fcf20,132edc11a929e10822a813db08d2647858029cada1e4d2e69f91ad0587b8a53d
ukpga/2012/21,ukpga,2012,True,True,21,21,https://www.legislation.gov.uk/ukpga/2012/21/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2012/21/data.xml,available,available,2211274,3266496,157762a769748c73925a343c7e00c9f54ceecd69d31de3d36089396d7e567d24,016c6c2d560ac93cb11f95cf37d0adc6cec52c41980a1fab81531244c53d6100
ukpga/2020/1,ukpga,2020,True,True,5,5,https://www.legislation.gov.uk/ukpga/2020/1/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2020/1/data.xml,available,available,679937,855574,936b29cfdbc1761029f32545d0894ace21658687514f5201f0a79e6f1e9911c0,5b3cfae3153ad497e11b17ddffa04fec44ec2b041512b991e410276283f4f89c
ukpga/2020/17,ukpga,2020,True,True,53,53,https://www.legislation.gov.uk/ukpga/2020/17/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2020/17/data.xml,available,available,5689838,8126157,1e8847813000ab03d175529dd93a75b5a8c92391aac9ec78a4ee15cf231d4b78,f960734fd7529d244c260f57c43d3f4ed9ba2a064a5143e0dac8374b73bec4e1
ukpga/2022/30,ukpga,2022,True,True,21,21,https://www.legislation.gov.uk/ukpga/2022/30/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2022/30/data.xml,available,available,2943762,2991058,e4d3fce489898262ede80246e62fd993bf6eccd4acf503174a7c8ef92edb9f49,e9d9b11b606cb01e54da89d9faa4c2c9040ca613b938d0ce09541e3bbe5987f0
asc/2023/4,asc,2023,True,True,4,4,https://www.legislation.gov.uk/asc/2023/4/enacted/data.xml,https://www.legislation.gov.uk/asc/2023/4/data.xml,available,available,447389,496370,cb48d89bc41723fedfe850cc04cd86477b64925ffb65ad404c1391830ff77c21,3a5281a07868b19d635c81a9270a2a78aa5b03056f5ad7dda183bf2a89787ad4
asc/2021/4,asc,2021,True,True,10,10,https://www.legislation.gov.uk/asc/2021/4/enacted/data.xml,https://www.legislation.gov.uk/asc/2021/4/data.xml,available,available,531959,772723,9c42c21c995c34c03559ec7d38ce592a022205cf33e2ec8429ae7a8d9591af2e,0a39adc3578c087e39940f3ec864ae9cc7534d5c6b22d9ff231597705689b234
asp/2006/4,asp,2006,True,True,5,5,https://www.legislation.gov.uk/asp/2006/4/enacted/data.xml,https://www.legislation.gov.uk/asp/2006/4/data.xml,available,available,335824,835241,9c1c2176bf963479154daf6f59ef9c84934bea5de8ffa51f429171ffd5875719,7ea0a6813e26bc55e7d38f819bb48f593ef86bc06a7a8e85dfd9f409e6dc2a54
asp/2006/1,asp,2006,True,True,13,13,https://www.legislation.gov.uk/asp/2006/1/enacted/data.xml,https://www.legislation.gov.uk/asp/2006/1/data.xml,available,available,935332,1710966,97c294d86438a54ee0a728811398ac261a853b708010264ae5a9303d6c1a1f64,9e6f530dca97a01d3bb5ef9ae64ab94767283ad27ea20bc15729e32c20605a38
asp/2014/14,asp,2014,True,True,5,5,https://www.legislation.gov.uk/asp/2014/14/enacted/data.xml,https://www.legislation.gov.uk/asp/2014/14/data.xml,available,available,573266,796149,2764d2e76652722c0c5ad02fb91448fa3372e0c5aad595f68864de5b3e4b5990,58f94ecff79bef6cdc17b255f3481ded10406cb389a0815f539ed211057c98c8
asp/2011/1,asp,2011,True,True,12,12,https://www.legislation.gov.uk/asp/2011/1/enacted/data.xml,https://www.legislation.gov.uk/asp/2011/1/data.xml,available,available,1098642,1669477,13f719eda5ef393bbaff4f0bed448a207a23e21d0c010024bd84ecfe2b52bb9a,9c03de9dfc97f27aeb027da77dd3ef1861eda09e38739fc94a2578ade04aa100
asp/2025/13,asp,2025,True,True,4,4,https://www.legislation.gov.uk/asp/2025/13/enacted/data.xml,https://www.legislation.gov.uk/asp/2025/13/data.xml,available,available,726206,767109,5e63ce9b6ef6ce7a36eaebe2786f5e26e7456c8575a74df5c866d7b2c4813487,bcc79a733764432b7da941516b3cf1d27cc4e08d5de4bde46e3cf3b345f2671a
asp/2023/3,asp,2023,True,True,6,6,https://www.legislation.gov.uk/asp/2023/3/enacted/data.xml,https://www.legislation.gov.uk/asp/2023/3/data.xml,available,available,652939,850334,86436bc7c53471c4fba206c1ecdc254f984b3d93ce2111fa5bf67d28bf743f14,9d43d27211ad026d731a0e0892002261f2751d13f74cbc0373f8e5e3f582021a
nia/2022/19,nia,2022,True,True,2,2,https://www.legislation.gov.uk/nia/2022/19/enacted/data.xml,https://www.legislation.gov.uk/nia/2022/19/data.xml,available,available,216840,278578,783396f501a3cdbce01e784196f01a9d970848b8b40af6d8f67d0dab20d536f3,89fbf2bc8e41330776f189d4d1265dabb872098e59c19b16e60aaa1f9a3a9016
nia/2022/3,nia,2022,True,True,6,6,https://www.legislation.gov.uk/nia/2022/3/enacted/data.xml,https://www.legislation.gov.uk/nia/2022/3/data.xml,available,available,513472,865595,35a26085cf2a4f38a34cc88dec424309875166b4484a4185552d555bd1694719,3515bdf4282f5d3e13904c74e4cbb42574d1ba6619418ea0e1e5b4cd316d75b8
ukpga/1808/149,ukpga,1808,True,True,1,1,https://www.legislation.gov.uk/ukpga/1808/149/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1808/149/data.xml,available,available,756455,45717,12dd2e4043aae74b400e9428fe91b8116866a4758ccc51e7be2a87cc175def2a,b31feac0310b1380e55138566ef8ee64028cbd035de3b4cb42c96196c46b8f39
ukpga/1815/184,ukpga,1815,True,True,1,1,https://www.legislation.gov.uk/ukpga/1815/184/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1815/184/data.xml,available,available,922088,28986,0f95d056cc3204f9321d54883e029ede5e920f49a76471c2830c40444f3f6e8a,984b81a1bc6cd108cf538d432373e96596ccad481ebc071b712a75355fc2f610
ukpga/1825/120,ukpga,1825,True,True,1,1,https://www.legislation.gov.uk/ukpga/1825/120/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1825/120/data.xml,available,available,101163,76453,d42385f564e0833507bed94abdafb97de0bb49bfe106fa2563a773ca25a21da8,dfd9d5b104ea5127f48ff6f4a4722fafcc4c703047f31530cf82c03781edc861
ukpga/1857/26,ukpga,1857,True,True,2,2,https://www.legislation.gov.uk/ukpga/1857/26/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1857/26/data.xml,available,available,3089,237991,160c1c1a3c07c1fca7a09cc5d93e8f2b00d194e56fd3dc487232932abbafa9e3,2d9f562616c9acaa9e0317f0d81faae090a5645be370519729d008a9ef87a480
ukpga/1866/39,ukpga,1866,True,True,2,2,https://www.legislation.gov.uk/ukpga/1866/39/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1866/39/data.xml,available,available,85239,115251,8531e820bca78211339670d1b80b4cdc4e0308eca7f3fab5c1694bc662d22f29,d5d4c548101220a3d1c6d468b90a68be3375e343fe03d43040af98905adc5ef0
ukpga/1875/89,ukpga,1875,True,True,3,3,https://www.legislation.gov.uk/ukpga/1875/89/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1875/89/data.xml,available,available,116021,265603,8c0f651caffd8f52974f4f8e53ebcfe2928439adbcee4a163e845cfb695dd532,0590139a0c12bf5676c071a6fea11ab8d768002ef65896ded2a00ff818a43054
ukpga/1888/41,ukpga,1888,True,True,1,1,https://www.legislation.gov.uk/ukpga/1888/41/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1888/41/data.xml,available,available,539349,203232,0d37dfb939f7e65be8ffaf20eb1e89f9bf677f23e4ff172dbf264c7bdb853b7f,1ea9a885562d30d80e1f214f6902b9b912584a3d47d468cafd8b862251cbf311
ukpga/1894/60,ukpga,1894,True,True,2,2,https://www.legislation.gov.uk/ukpga/1894/60/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1894/60/data.xml,available,available,1992348,778036,e48d3048f4ff5094610c26098431ebc3df376b1b143cd1554d92622d311ecb90,54ed4db4d12bc85cd437d52ee3e6734afb99fca95a9c501b57aec3ad86a05129
ukpga/1908/69,ukpga,1908,True,True,1,1,https://www.legislation.gov.uk/ukpga/1908/69/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1908/69/data.xml,available,available,785919,785919,84a4bc722d947bcd8299c396ec1c14f73f702dd55d884b213937e3c463f07c0b,84a4bc722d947bcd8299c396ec1c14f73f702dd55d884b213937e3c463f07c0b
ukpga/1911/49,ukpga,1911,True,True,1,1,https://www.legislation.gov.uk/ukpga/1911/49/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1911/49/data.xml,available,available,189771,280436,b62a42065fcf1f9f393534e0643cd48f58e9e181c598a5ecf8380088161a4071,7d2b163f85e68d06870a84596626aa143555c9ab9ba7ccf3103bf67d5122eb46
ukpga/1925/18,ukpga,1925,True,True,2,2,https://www.legislation.gov.uk/ukpga/1925/18/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1925/18/data.xml,available,available,482287,637188,b5791a4b2a2121b671e45b24d9458cb19a5854934d2daffea28eaaec0703f2be,15fbf799e7a86b00c47c83a6c839d46aea4d7dcc06418e56a0ff6cfaf4df00df
ukpga/1952/52,ukpga,1952,True,True,5,5,https://www.legislation.gov.uk/ukpga/1952/52/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1952/52/data.xml,available,available,214829,716453,94d35f42409509baaa0d3d8ce6e5dd1960664ddc073ca93e4f8fb69040aa7e39,615632c24b62328a28406e878cf82aea4014103e5e733aa4972c7e8182c96184
ukpga/1958/51,ukpga,1958,True,True,7,7,https://www.legislation.gov.uk/ukpga/1958/51/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1958/51/data.xml,available,available,144485,501226,6c439ead0bc50dd19b74b1ab08d10edcc5931accca0730b3b6079fa9b13fe3d3,469a68ac2265aaa79c89f7b809ba6704f41020a17ddd77260efbb24bcd9d418f
ukpga/1967/84,ukpga,1967,True,True,5,5,https://www.legislation.gov.uk/ukpga/1967/84/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1967/84/data.xml,available,available,124002,730615,d97a463ce9d2275222a237b492f9df2d118d2faa957d7bb0d21c49d396e88e98,99d07c8552045b2fdf831e094988354aac8d5956f2492c026871fba2cf097ce2
ukpga/1985/66,ukpga,1985,True,True,23,23,https://www.legislation.gov.uk/ukpga/1985/66/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1985/66/data.xml,available,available,690180,255933,ed0bf36a29204af06f20fa817b4f4b3a561c069d9ce0c57d0215835a31bb2fa7,77516d0f65fab1538d9db75d334b270544d393b5ba7b080ab44151c8dd773309
ukpga/2008/18,ukpga,2008,True,True,5,5,https://www.legislation.gov.uk/ukpga/2008/18/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2008/18/data.xml,available,available,1326394,1664065,7e98336bce31fb688177c34f93793b20c4d24375fc501785246677fe19de21af,1b1dc7fe4aa880cf5c49bde10d0e6ebd3176d580ab6d13d41fe79ad0bbbb612e
ukpga/2013/30,ukpga,2013,True,True,5,5,https://www.legislation.gov.uk/ukpga/2013/30/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2013/30/data.xml,available,available,396486,614918,ebf9e39baf8e543c3548e5e0b2e1b698d19de7d34251db48599108f403a8ef89,0f9feaf81bb9e95ed013524154db9e3c20c2ffcc37828f4fe99e86404d41db5c
ukpga/2016/25,ukpga,2016,True,True,23,23,https://www.legislation.gov.uk/ukpga/2016/25/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2016/25/data.xml,available,available,2346960,4030110,219182e043a3c3cd3374eba09317eacb3e2657f0c7024a771843a007f5c5ec7d,e1c4ddfdc6e2d1b097c284c5dbb968e524388d32d941c6bb8960d9ae8b977af2
ukpga/2021/22,ukpga,2021,True,True,5,5,https://www.legislation.gov.uk/ukpga/2021/22/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2021/22/data.xml,available,available,878872,1128982,3529a6579ebda58f7c654eb652858c5d53c6f913b11ed13ff948470cf98c6b4e,250a9cef21250e1388359601886dcde5c491ec76524eda3ba34651bd9f5cb6d2
ukpga/2022/31,ukpga,2022,True,True,32,32,https://www.legislation.gov.uk/ukpga/2022/31/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2022/31/data.xml,available,available,1829644,3232950,aa11a93d00eba783efff8951476feb8ad0bd074eb8d45c1b885577bb3f739673,63ee0da2b6f248ceb60ea8893fee9afce5606846a591f806b838424965e6fc91
ukpga/2023/29,ukpga,2023,True,True,21,21,https://www.legislation.gov.uk/ukpga/2023/29/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2023/29/data.xml,available,available,2435720,3088995,92e9128719e674990c3e73a75c2e6abe5e9c7261db2234b20f8de7d7750c8ce2,53220bc7c22aef2126cb318a5b7109e350b12575a7854ea6c01862f721b021d6
