statute_id,type,year,has_enacted,has_consolidated,n_effects,n_effect_feed_pages,enacted_url,current_url,enacted_source_status,oracle_source_status,enacted_source_size,oracle_source_size,enacted_source_sha256,oracle_source_sha256
ukpga/2010/4,ukpga,2010,True,True,43,43,https://www.legislation.gov.uk/ukpga/2010/4/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2010/4/data.xml,available,available,5906111,13901606,aa9d916864cf9d9caf9f5e36922143828940e9903b6794753ce6a8d164e3882c,e046de8c8630fab820cc7202e87d13bc9e7e7cabc630118c9fb8db233370c2e3
ukpga/2010/15,ukpga,2010,True,True,25,25,https://www.legislation.gov.uk/ukpga/2010/15/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2010/15/data.xml,available,available,2044958,3556408,5d6fcd9bc3d80dba3bf0b2303c57bfdb4da6c7f9b416efe462d1ee5ab56805ed,963b575e0222eda5a0aaaa2c603db4df97b71a567a2d64432df0fdf29a4ac667
ukpga/2020/1,ukpga,2020,True,True,5,5,https://www.legislation.gov.uk/ukpga/2020/1/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2020/1/data.xml,available,available,679937,855574,936b29cfdbc1761029f32545d0894ace21658687514f5201f0a79e6f1e9911c0,5b3cfae3153ad497e11b17ddffa04fec44ec2b041512b991e410276283f4f89c
ukpga/2020/17,ukpga,2020,True,True,53,53,https://www.legislation.gov.uk/ukpga/2020/17/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2020/17/data.xml,available,available,5689838,8126157,1e8847813000ab03d175529dd93a75b5a8c92391aac9ec78a4ee15cf231d4b78,f960734fd7529d244c260f57c43d3f4ed9ba2a064a5143e0dac8374b73bec4e1
ukpga/2020/7,ukpga,2020,True,True,12,12,https://www.legislation.gov.uk/ukpga/2020/7/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2020/7/data.xml,available,available,2572321,1269181,e1a4a180f83591b2751bbd7b6d45c55e8a189ef6aec9c07b8e2f05b45017048b,cd1ff8a033567b623751982dcd99c77769ea25b09b4170c2c4ab433a72da1ca0
asc/2020/2,asc,2020,True,True,1,1,https://www.legislation.gov.uk/asc/2020/2/enacted/data.xml,https://www.legislation.gov.uk/asc/2020/2/data.xml,available,available,60876,76165,8fb8ee6a1c9b68530505364975a0cabfaadf37bda90187c4d74fcbf895907328,87bd1e673fe976a1a84c1783ca2d8984180128e3f503e5004a14be9dcafdf536
asc/2021/4,asc,2021,True,True,10,10,https://www.legislation.gov.uk/asc/2021/4/enacted/data.xml,https://www.legislation.gov.uk/asc/2021/4/data.xml,available,available,531959,772723,9c42c21c995c34c03559ec7d38ce592a022205cf33e2ec8429ae7a8d9591af2e,0a39adc3578c087e39940f3ec864ae9cc7534d5c6b22d9ff231597705689b234
asp/2000/10,asp,2000,True,True,1,1,https://www.legislation.gov.uk/asp/2000/10/enacted/data.xml,https://www.legislation.gov.uk/asp/2000/10/data.xml,available,available,283121,290541,aa10a17835084d1af6c0ca02ed60dc816f2e52698ae4c6ba627e2a080e4771d1,ed95840b8109a235a1ace566f204112f7d10b803c0b061ea475639a8edbc2f60
asp/2000/5,asp,2000,True,True,6,6,https://www.legislation.gov.uk/asp/2000/5/enacted/data.xml,https://www.legislation.gov.uk/asp/2000/5/data.xml,available,available,642762,922015,58e7987ac63be71e0cfc54b390ce1ca89fa4bb63376f601789720ef86a779ee3,ddce1339b8b019eb5b09e40aff07354530c60e71d6787f6c6341d2079b9fec02
asp/2010/10,asp,2010,True,True,4,4,https://www.legislation.gov.uk/asp/2010/10/enacted/data.xml,https://www.legislation.gov.uk/asp/2010/10/data.xml,available,available,209217,486823,efec2b62762f2f2b8a2fd9efd7ceaf0a748520f3b3dbb8fa909c24f92ec53543,97eacbdf38390ab63e79732c2713ad80de28e502c10a18773936e524e533391d
asp/2010/16,asp,2010,True,True,7,7,https://www.legislation.gov.uk/asp/2010/16/enacted/data.xml,https://www.legislation.gov.uk/asp/2010/16/data.xml,available,available,948993,1241402,67bc0e4cc16d53da3da9e458aa8f67ad30f3f0935fe925a24b0c523e8f2c7ca0,fa057f5b3af2bf9d49cdd93fd789c0412baaa2ad09a768174a4722386c6915e2
asp/2020/10,asp,2020,True,True,2,2,https://www.legislation.gov.uk/asp/2020/10/enacted/data.xml,https://www.legislation.gov.uk/asp/2020/10/data.xml,available,available,260657,178000,83a22a5728d47c453e24e7994a400299a36bad23e7f247fbd37b5d6830296bee,8c6a269b08706fef8aa2c774d8a83101afe08b8bddc57af74015a0860f968f1d
asp/2023/3,asp,2023,True,True,6,6,https://www.legislation.gov.uk/asp/2023/3/enacted/data.xml,https://www.legislation.gov.uk/asp/2023/3/data.xml,available,available,652939,850334,86436bc7c53471c4fba206c1ecdc254f984b3d93ce2111fa5bf67d28bf743f14,9d43d27211ad026d731a0e0892002261f2751d13f74cbc0373f8e5e3f582021a
nia/2000/2,nia,2000,True,True,1,1,https://www.legislation.gov.uk/nia/2000/2/enacted/data.xml,https://www.legislation.gov.uk/nia/2000/2/data.xml,available,available,26402,26402,3223d359190d1ba9cc8138e45c1bc1423101cb8b2438d60eb2c290dd9fc229b1,3223d359190d1ba9cc8138e45c1bc1423101cb8b2438d60eb2c290dd9fc229b1
nia/2008/12,nia,2008,True,True,9,9,https://www.legislation.gov.uk/nia/2008/12/enacted/data.xml,https://www.legislation.gov.uk/nia/2008/12/data.xml,available,available,1248517,1485592,207eaee3a06eac6c047a0371a116e78a291000f89ca202b553b0a83cd3d6144a,a2d053a8b2ad776c364e785907bcbc1d3c6c72ec4cbec5f91ea95e18998d8a58
nia/2010/10,nia,2010,True,True,1,1,https://www.legislation.gov.uk/nia/2010/10/enacted/data.xml,https://www.legislation.gov.uk/nia/2010/10/data.xml,available,available,164022,188266,fe8477c02f240035c944e8b41f593f330c1bbed71ef133b5014548e90e65cca0,8f350ad97841d94215c1355dc0065063e66e717a33c6cb3caf0e7c32b80f89ce
nia/2011/25,nia,2011,True,True,19,19,https://www.legislation.gov.uk/nia/2011/25/enacted/data.xml,https://www.legislation.gov.uk/nia/2011/25/data.xml,available,available,1470587,2432185,04471330dd5f0307d0f6ff3da933d9bab4d4bd352532920497f6be107a5e9857,d9858f9062f0d0682fbb1b74e229c6fbaeecd792cd63e97b12e07b4b400683aa
nia/2020/2,nia,2020,True,True,1,1,https://www.legislation.gov.uk/nia/2020/2/enacted/data.xml,https://www.legislation.gov.uk/nia/2020/2/data.xml,available,available,19066,20468,e223584a172e6288c0c8166ef8b95d07c0945c8e6f624fb2b5259f9a5b9d39bf,13c60ea0e6a19b08562359d0d6b4fdfc75f9b237e19d17b6a89c244f751119c6
