statute_id,type,year,has_enacted,has_consolidated,n_effects,n_effect_feed_pages,enacted_url,current_url,enacted_source_status,oracle_source_status,enacted_source_size,oracle_source_size,enacted_source_sha256,oracle_source_sha256
asp/2020/18,asp,2020,True,True,1,1,https://www.legislation.gov.uk/asp/2020/18/enacted/data.xml,https://www.legislation.gov.uk/asp/2020/18/data.xml,available,available,114933,127820,836c8c2f48bdc529616e23bb9ce33b905274c5070df0bb9aef2faa21244dae04,430f3b44223759ad13428015771c2aa05d5a957452c8fa8cf7314ebb15c34408
nia/2001/12,nia,2001,True,True,1,1,https://www.legislation.gov.uk/nia/2001/12/enacted/data.xml,https://www.legislation.gov.uk/nia/2001/12/data.xml,available,available,28456,30220,9e5ca8cade4579978c112337137f3ddc4bc90c1dd4db9aab7b3dc20ce9da197c,0f04a4b341630c052cfe5fe0fd93dfce9b5928579f91e926275a7c6ebfa5d201
nia/2010/3,nia,2010,True,True,1,1,https://www.legislation.gov.uk/nia/2010/3/enacted/data.xml,https://www.legislation.gov.uk/nia/2010/3/data.xml,available,available,38631,41014,b908a2eb397ebd68c033945a52d9c0414d983d3ddad22899fa7f130ab98e2829,e859a34f5a97f6b7ee189f689458974d5551c1a392eef4d82963e5e78cb8e47c
nia/2021/3,nia,2021,True,True,1,1,https://www.legislation.gov.uk/nia/2021/3/enacted/data.xml,https://www.legislation.gov.uk/nia/2021/3/data.xml,available,available,60511,61370,d377370bf34e1e797003f388984e567227cc138c9fe61b4f3890695eb2a2fc29,c429adad808b84a22faa131b1b278200291d2769472aa35a27613340056b4f50
ukpga/1990/2,ukpga,1990,True,True,1,1,https://www.legislation.gov.uk/ukpga/1990/2/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1990/2/data.xml,available,available,7862,8122,3deb3a1dee64e418cbcd259661f8a9df334b4bd9b676a29e938295177b999c39,2fdeb5bd96302793397c5d521116fbb9f0e77a191b989030389bc47341387522
ukpga/1992/14,ukpga,1992,True,True,26,26,https://www.legislation.gov.uk/ukpga/1992/14/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1992/14/data.xml,available,available,1372087,3811557,af995bf5f5715bc7660f7e12454b9a567598cdadfa0f9114261aae646b4eaaa6,f7655df9be2bc989279863c5d74f691b42b1f4758aed540033005a571abeb812
ukpga/1991/55,ukpga,1991,True,True,7,7,https://www.legislation.gov.uk/ukpga/1991/55/enacted/data.xml,https://www.legislation.gov.uk/ukpga/1991/55/data.xml,available,available,629865,1452623,08d8dd9ad1216387fc12d23a51a514f5ed5e148379e79907c3d992ebc1c3eb1c,55a1e2636c42935416f1ab07f32c64349d33800b791b80450ccaf01536ef0b41
ukpga/2000/20,ukpga,2000,True,True,2,2,https://www.legislation.gov.uk/ukpga/2000/20/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2000/20/data.xml,available,available,180789,252171,59a4d24bcb26b7dd38faab862cd51cf54445850af9db1af067f8b281296d9dd2,e81fab33102d5e5b7304e1cad25834286cd06578fb3906cfe07fcdb960b9fd21
ukpga/2002/30,ukpga,2002,True,True,38,38,https://www.legislation.gov.uk/ukpga/2002/30/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2002/30/data.xml,available,available,1188811,4485750,70177d733b341d795a711582b8c8cfdada65a35ab01f988ddbda01a9a59b0ccd,e5fe05725a3c882133fe958c13193565b478f5bfa7bc684d53d23d80c06846e5
ukpga/2000/32,ukpga,2000,True,True,9,9,https://www.legislation.gov.uk/ukpga/2000/32/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2000/32/data.xml,available,available,628780,1422014,77f3a3b07a89a809f2153472fbb2da9e42775976a713f289fd28a316c7cca26b,9a2860aec741285074e4d9bb59ba9efce53a50ba2d1122c487a69a894a51146b
ukpga/2010/18,ukpga,2010,True,True,1,1,https://www.legislation.gov.uk/ukpga/2010/18/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2010/18/data.xml,available,available,14845,8320,b3784c3ec5462c0c4fb90440503ef05dce085f62f52c63b2c8cab61a3f778dd9,bc585b73e0bbd8ef91faa8df304d5e6fab3cda7ecea2e85eb922ded0281a008f
ukpga/2012/14,ukpga,2012,True,True,6,6,https://www.legislation.gov.uk/ukpga/2012/14/enacted/data.xml,https://www.legislation.gov.uk/ukpga/2012/14/data.xml,available,available,4239582,4273099,eca29a43e69b9f161c687f16784c7abe1bc58feae2090053e3cc36d1f371e0b2,2e64572178c9fe2015cd58dc7ae368e17a7920f0e3a6e5f44d83c38fd6ded3e0
